permno,2015/1/31,2015/2/28,2015/3/31,2015/4/30,2015/5/31,2015/6/30,2015/7/31,2015/8/31,2015/9/30,2015/10/31,2015/11/30,2015/12/31,2016/1/31,2016/2/29,2016/3/31,2016/4/30,2016/5/31,2016/6/30,2016/7/31,2016/8/31,2016/9/30,2016/10/31,2016/11/30,2016/12/31,2017/1/31,2017/2/28,2017/3/31,2017/4/30,2017/5/31,2017/6/30,2017/7/31,2017/8/31,2017/9/30,2017/10/31,2017/11/30,2017/12/31,2018/1/31,2018/2/28,2018/3/31,2018/4/30,2018/5/31,2018/6/30,2018/7/31,2018/8/31,2018/9/30,2018/10/31,2018/11/30,2018/12/31,2019/1/31,2019/2/28,2019/3/31,2019/4/30,2019/5/31,2019/6/30,2019/7/31,2019/8/31,2019/9/30,2019/10/31,2019/11/30,2019/12/31,2020/1/31,2020/2/29,2020/3/31,2020/4/30,2020/5/31,2020/6/30,2020/7/31,2020/8/31,2020/9/30,2020/10/31,2020/11/30,2020/12/31,2021/1/31,2021/2/28,2021/3/31,2021/4/30,2021/5/31,2021/6/30,2021/7/31,2021/8/31,2021/9/30,2021/10/31,2021/11/30,2021/12/31,2022/1/31,2022/2/28,2022/3/31,2022/4/30,2022/5/31,2022/6/30,2022/7/31,2022/8/31,2022/9/30,2022/10/31,2022/11/30,2022/12/31,2023/1/31,2023/2/28,2023/3/31,2023/4/30,2023/5/31,2023/6/30,2023/7/31,2023/8/31,2023/9/30,2023/10/31,2023/11/30,2023/12/31,2024/1/31,2024/2/29,2024/3/31,2024/4/30,2024/5/31,2024/6/30,2024/7/31,2024/8/31,2024/9/30,2024/10/31,2024/11/30,2024/12/31
363,-0.126236713,0.067738067,0.077680416,-0.136584813,0.091480892,-0.040741233,0.167921564,-0.067400461,0.175505552,0.039815746,-0.011447209,0.061528199,0.040775012,-0.052598171,0.042237687,0.016007451,0.231529496,0.150912888,0.089864743,0.058769966,0.070786854,0.061358806,-0.028446045,0.097073294,0.035856534,-0.119835406,0.127982581,0.031437743,0.020128333,-0.064214146,0.087433208,-0.057211827,-0.044823081,0.114594717,-0.047054137,0.149443286,-0.120441876,0.011368671,0.080802008,-0.173313768,0.00356141,0.083202191,0.101746933,0.156174336,0.07287927,0.16358138,-0.069009227,-0.105806989,-0.007277794,-0.025432643,-0.149022917,0.085125832,-0.002530155,0.038230332,-0.073421672,0.035981148,0.157326806,0.095616173,-0.032004103,-0.057568771,-0.03478075,0.03999381,-0.068033987,-0.069731689,0.085731746,0.199323974,0.128418115,0.07399812,-0.007156522,0.061178908,-0.031838565,-0.024840897,0.001148718,-0.04410981,0.492626651,-0.048814824,-0.021044174,-0.018663476,-0.064038015,-0.033909556,0.059247987,0.076730051,-0.091516643,0.085908615,0.040095063,0.157711596,-0.026964456,-0.081227936,-0.048587977,0.037500384,0.010161204,-0.103776838,0.181226292,0.060244838,0.060010753,-0.025444352,-0.045180874,0.166703786,0.03548288,0.076132933,-0.010356197,-0.007676376,0.10557379,0.115128154,0.101411281,0.04310647,0.022826945,0.065727602,-0.111167345,-0.052513184,-0.031840682,-0.096356354,0.090666805,-0.071540402,-0.194690539,-0.072403051,-0.112261466,-0.054077537,0.047041691,-0.048455589
364,-0.084967357,-0.078081337,0.015243731,-0.110035275,-0.038445087,-0.037964122,0.223880955,-0.13141762,-0.006506677,-0.017336455,-0.010053039,-0.020253237,0.094687056,0.078266897,-0.048839912,0.010869962,0.237695412,0.243795172,0.013478649,0.058107197,-0.114939647,-0.003260915,0.029007088,-0.020377417,-0.040584923,-0.094867734,0.126268558,0.060510323,0.010990531,-0.065476672,0.120770951,-0.024149267,-0.017575589,0.18826276,-0.089624787,0.160768635,-0.150742975,0.026135017,0.024560368,-0.093121061,-0.115955887,0.014792505,0.152072205,0.055472816,0.050716974,0.091043263,-0.111976035,0.048116127,-0.017601152,0.035269395,-0.109603789,0.13992331,-0.020281811,0.021573245,-0.021520523,0.179928266,0.105292228,0.048236958,0.133148466,0.033008879,0.021050768,0.026916184,-0.044491065,-0.049076922,-0.016434907,0.277853696,0.092556195,0.085375109,0.039524576,-0.022628328,-0.036668218,0.008950478,0.017001102,-0.084737266,0.256612491,0.021185841,-0.01974893,-0.018606572,-0.159350773,0.023408642,0.051245133,0.056746356,-0.096853296,0.028292401,0.0988783,0.149320647,-0.016219585,-0.091578461,-0.191560197,-0.073573413,-0.083619139,-0.088653343,0.22764879,0.048418526,0.001697673,-0.053170467,-0.090901766,0.05552342,0.010321422,0.013591384,0.010895019,-0.048277301,0.182228544,0.066511721,0.168681515,0.047850463,0.040427645,0.128866631,0.114181964,-0.128763884,-0.074594233,-0.19232205,-0.01590769,0.015436912,-0.081900881,-0.156478108,0.007957362,-0.084773543,0.140756826,-0.121060263
365,-0.017853731,0.020116642,0.029576019,-0.04020122,0.052023132,-0.036136449,0.122828452,0.006179006,-0.002772728,0.12822235,-0.055242927,-0.10650347,0.017729033,-0.105224612,-0.0260229,0.031901711,0.115497265,0.115261915,0.091514557,0.009557481,-0.015956859,0.027539676,-0.033690314,0.060168192,0.009287969,-0.11425955,0.014489829,0.012170596,0.034195904,0.07589421,0.031190701,0.01221939,-0.091939192,0.05579153,-0.002448044,0.020147295,-0.052688204,-0.0046041,-0.015784439,-0.116454586,-0.070198246,-0.018176678,0.0173415,-0.089853794,-0.070641813,0.05100384,-0.100510068,-0.04276526,0.005186549,-0.008948633,0.007677476,0.049947393,0.195470032,-0.006843076,0.003420764,-0.051382267,-0.027006571,0.059882173,-0.064404255,0.043192601,0.049452257,0.00249075,0.028952914,-0.105221203,0.073345795,0.197570431,0.152590342,0.035354577,0.019721906,0.050742277,-0.07484548,0.10597495,0.061888531,-0.08791256,0.158187377,0.023625946,-0.078209484,-0.008654343,-0.044242222,0.055443543,0.062673119,0.044898334,0.01526862,0.033818406,-0.034483666,0.13774065,0.017429378,-0.086992284,-0.096667845,-0.041822339,-0.019962453,-0.059193892,0.164935947,0.028197997,-0.010829049,0.051185059,-0.049576399,-0.040545275,-0.077827304,-0.057109915,-0.014821716,0.028230443,0.097476299,0.001876571,-0.0100968,-0.04828248,-0.019014509,0.014977774,0.033305233,-0.086431844,-0.064680032,-0.031791037,0.113987137,-0.055316824,-0.093172178,0.058414756,0.088210767,0.023143275,0.124160196,-0.013945643
366,-0.024643382,-0.020925079,0.049733574,-0.043251264,0.007951748,0.000648915,-0.001689168,0.008791104,-0.012727546,0.184725671,-0.114969908,-0.040957662,0.045302834,0.001415533,-0.032939489,0.001988065,0.125299245,0.091552972,0.06608349,0.094543637,-0.072204713,-0.096154397,0.03989241,0.070577873,-0.009440014,-0.060665552,0.000950282,0.036298859,0.031234271,-0.067541881,0.152654063,0.016685859,-0.057435444,0.189388938,-0.023628982,0.074781548,-0.012243353,-0.075867385,-0.042006991,-0.07408497,-0.018957914,0.016149753,0.05899193,0.008733419,0.025959305,-0.039583222,-0.017529761,0.031144567,-0.020832405,-0.054692482,-0.045706181,0.047851074,-0.00035028,-0.007686974,-0.064644743,-0.049017914,0.088040806,0.08318471,0.081288782,0.065256444,-0.008645131,0.01839404,0.021426854,0.005370883,0.015600149,0.109241819,0.005145058,-0.10218917,-0.096859669,0.064082313,-0.028394726,0.038538421,0.044650437,-0.011376697,0.259803753,-0.018191785,0.030889608,-0.044630077,-0.088355276,0.0556277,0.066696211,0.064073272,0.010242974,0.061306403,-0.017603629,0.120376808,-0.12889074,0.047158344,-0.106788428,-0.038301295,-0.004677213,-0.11655293,0.068074534,0.017318174,-0.019484235,-0.021514639,0.040428503,0.056175322,-0.061486289,-0.100571822,-0.010377117,-0.069122132,-0.065340661,0.101717246,0.200992046,0.046289314,0.095428217,-0.026233026,0.020676504,0.006791928,-0.048878749,-0.049187301,0.023202101,0.040789484,-0.125373655,-0.070523237,-0.04118538,-0.054853745,0.018246326,-0.079473842
367,-0.064705115,-0.021065134,0.066941297,-0.075465839,0.077790069,-0.082891714,0.04745451,-0.107467621,-0.055780174,0.084941062,-0.070916203,-0.035457807,0.145435579,0.061500622,0.020937175,-0.066500418,0.199491043,0.248475259,0.030800164,0.026521511,0.043791946,-0.001516737,0.058852934,0.010690625,-0.001957178,0.0035635,0.171887493,-0.044956873,0.071884709,-0.132651242,-0.022048348,-0.074778302,0.004424646,0.093402967,-0.060602009,0.081379727,-0.013940905,-0.067105695,0.033098627,-0.087465134,0.038178043,-0.010366405,0.082794582,0.058329774,0.091262038,0.046606392,-0.004028168,-0.000605242,0.041512636,-0.035893413,-0.026879958,0.260423598,-0.012108817,0.026830251,-0.017858688,0.086033048,0.050089076,0.078816884,0.003895685,-0.01714322,0.045639244,-0.022481425,-0.102308395,-0.07951943,0.047396561,0.191159518,0.114887923,0.059661278,0.001610795,-0.068341833,-0.087740349,-0.019911499,-0.045527117,-0.021292243,0.163969852,0.014455027,0.086614325,-0.045419021,-0.104763742,-0.045086286,0.120459793,0.113311595,-0.026318836,-0.051986028,0.046859676,0.07372742,0.012151153,-0.034785232,-0.110656686,0.002695261,-0.06591323,-0.042091327,0.085750063,0.05546764,0.136115849,-0.004776618,-0.097108234,-0.038436924,0.042761637,0.01901316,-0.078117759,-0.031469443,0.043748535,0.08361662,0.093897721,0.057894342,0.008403104,0.076445869,-0.021073413,-0.021129997,-0.073797057,-0.074629485,0.0568632,-0.000040659,-0.107585525,0.061273326,0.028880533,-0.135169269,0.05421041,-0.010020803
368,-0.046249442,-0.015211307,-0.046348815,0.055855566,0.103723553,-0.124989414,-0.004875089,-0.173072637,-0.003129522,0.014177648,0.065043051,-0.026777381,-0.053026114,-0.060003456,0.205853785,0.130057055,0.116767642,0.190177696,0.008721871,0.121948749,0.019319923,0.02986443,-0.134631717,-0.007255046,-0.01674126,-0.111190706,0.106404276,0.04535068,-0.044645663,-0.005421699,0.069087043,-0.089141062,0.000419486,0.107491498,-0.016627719,0.08940367,-0.056110571,-0.092768951,0.000537217,-0.071494953,-0.080701856,-0.016136003,0.008520778,-0.068436323,-0.073600778,0.102431756,-0.037199488,-0.084715779,0.087471047,0.014591897,-0.131931288,0.103870489,-0.058301721,0.09750445,0.044512909,0.103622431,0.024162712,0.148459426,-0.006631061,0.021676273,-0.017572153,0.113335037,-0.067887277,0.077542871,0.011928603,0.126020259,0.085152894,0.08027503,0.036717197,0.018128654,-0.045515335,-0.060223035,0.160012133,0.009629916,0.16247209,-0.135733688,-0.030831652,-0.047993277,-0.11876147,0.041673475,0.143937285,-0.072175769,0.01326162,0.068578335,0.016921199,0.120507729,0.006623334,0.000722046,-0.017076143,-0.039213598,-0.083294331,-0.100697541,0.099989618,0.009464842,-0.023459561,0.098252689,-0.092005485,0.18716018,0.039758357,-0.011047079,-0.043351844,0.058912934,0.070273094,0.043396568,0.001023194,0.038245546,0.030648101,0.089209962,0.000684327,-0.033671714,-0.078721828,0.062919379,-0.065218646,0.159376746,-0.014967784,-0.100108466,0.038310931,-0.107378377,0.031880393,0.00617735
369,0.002561314,0.032080775,0.046800101,-0.106949233,0.113731376,-0.077916162,0.166212341,-0.147545135,-0.010666656,0.039828054,-0.101899517,-0.023596927,0.083619918,-0.044617141,0.061877516,0.065505895,0.148472615,0.092430772,0.088612533,0.089198152,-0.013937325,-0.040997687,-0.039857268,0.088550906,0.031513979,-0.021368143,0.13995132,0.104864644,0.057211844,-0.002171872,0.080586445,-0.014995983,0.00369613,0.097719526,0.03219497,0.051852799,-0.069111436,0.025378692,-0.014744249,-0.061520388,-0.065897903,-0.002900396,0.083193064,-0.008390447,0.040811328,0.199697333,-0.065276707,0.051584945,-0.028266018,-0.137458486,-0.103160867,0.132709331,0.00453119,0.046036502,-0.055208077,0.005381387,0.052469299,0.14520599,0.111169585,-0.127173892,-0.023765917,0.158695753,-0.037520256,0.007846513,0.064222137,0.145318908,0.107014523,0.184953399,0.025990575,-0.00114478,0.008362115,0.111504773,0.019906215,-0.089796208,0.164662606,-0.099001703,0.001612646,-0.044979082,-0.06528728,-0.093526059,0.068245957,0.019861723,0.009714499,0.036165313,0.018788731,0.141642136,-0.013799144,-0.047967182,-0.088367178,-0.125645081,-0.116488078,-0.087298431,0.065195584,0.018870719,0.052429912,0.006314938,-0.030738015,0.180094705,-0.024878491,-0.067050506,0.031593118,0.021027554,0.159849227,0.02199036,0.159629272,0.020198054,-0.002378438,-0.014224534,0.027026485,-0.069773773,-0.016774475,-0.026050019,-0.042967209,0.115982341,-0.126362411,-0.056642419,-0.118010622,-0.037202448,0.089033859,-0.111712118
370,-0.06002024,-0.048879209,0.068020669,0.097445558,-0.002382422,-0.063173534,0.053771531,-0.058340361,-0.033523088,-0.012734437,0.038421297,-0.00012476,-0.003188571,-0.085305913,0.032280052,-0.084015989,0.152595345,0.22755843,0.05632926,0.084992368,-0.064725837,0.011236733,-0.007035274,0.058478773,0.039702266,-0.108562431,0.067442516,0.073091148,-0.014595456,-0.079340276,0.155299066,-0.034197532,-0.084704857,0.244422759,0.02493847,0.109405919,-0.026275039,0.109818874,0.06269941,-0.118614,-0.078372993,-0.026950288,0.008207951,0.163108282,0.013803033,0.135632082,-0.122378794,-0.006094645,-0.048702083,0.090137129,-0.07175232,0.182911564,0.007715866,0.035306687,-0.038670322,0.090124847,0.181830026,0.235210706,0.011525083,0.020622375,0.007301187,-0.042994151,-0.059857726,0.005363595,-0.01327741,0.138435265,0.042297875,0.018103748,-0.02325258,-0.031949815,-0.008805794,0.027404589,0.037829641,-0.05011416,0.202539994,-0.004963941,-0.10741322,-0.068989719,-0.103727522,0.019076002,0.097795483,0.102642357,-0.059963408,-0.026633914,-0.063707979,0.011966852,0.016232493,-0.032863987,-0.23868302,-0.003632551,0.108617248,-0.116632956,0.184138723,0.059075286,0.010073471,-0.01337389,-0.061554426,0.130849725,0.026174613,0.056924149,-0.051979922,0.040304431,0.12805606,0.07554115,0.10735166,-0.06116587,0.014902199,-0.039496436,0.105960778,-0.157229551,-0.045936451,-0.122626248,0.040377995,0.018820371,-0.213473846,-0.08442618,-0.025894302,-0.050920838,0.067735712,-0.0388211
371,-0.000163522,0.005892372,0.051236432,-0.023240503,-0.062290776,0.050672203,0.041297589,-0.032208728,0.019621989,0.103665764,-0.075205966,-0.041323657,0.031449474,0.002876375,-0.017352523,-0.024950642,0.183726965,0.107590971,0.144761564,0.085299427,-0.001850284,0.057121694,-0.106005713,0.023647812,-0.068201129,-0.111650579,0.08121084,0.014616981,-0.025098129,-0.051490225,0.009124116,0.006948276,-0.027672063,-0.011857,0.003376318,0.079475376,-0.079733596,-0.008650941,-0.021794851,-0.125999495,-0.154459661,0.118078732,0.07481573,0.039605356,-0.055010476,0.026848614,-0.092298447,0.07686413,-0.125313908,0.081494107,-0.152159247,-0.001263579,0.049028424,-0.02701368,-0.112444798,-0.032949944,0.110780163,0.093586072,0.226028734,0.045087452,0.005889067,0.010449822,0.092400764,-0.083429746,-0.023384178,0.17125765,-0.059572561,0.046976647,0.045053034,0.057453984,-0.069528908,0.047994141,-0.019656243,-0.091257838,0.113908406,-0.092848542,-0.006489916,-0.02045772,-0.107611263,-0.060371242,-0.027531182,0.075671093,0.009598387,0.111880679,0.035165734,0.023816741,-0.002761177,-0.008895208,0.026361719,-0.100110466,-0.039749337,-0.053515983,0.076643612,0.020655902,-0.024695656,0.029647413,-0.084080089,0.050804652,-0.023422281,-0.026142676,-0.057477744,0.078018233,0.06594226,-0.018115693,0.11620212,0.036261397,-0.023576376,-0.004689513,0.032203378,-0.075098999,-0.070848751,-0.105726482,-0.048735974,0.012235206,-0.092294211,-0.147429456,0.019358898,-0.058875801,0.141149081,-0.039487992
372,0.075486165,-0.06990958,0.11191895,0.007203293,0.066371198,-0.031975703,0.041663298,-0.075449544,0.033130258,0.048546587,0.064016069,0.005604371,0.032904922,0.111231244,-0.040791123,-0.09733904,0.109008227,0.00452926,0.005461847,-0.020163443,0.011932094,-0.017125431,-0.039137179,-0.016065861,-0.007921556,0.019053618,0.080807192,0.043173225,-0.029688318,-0.028137596,-0.006631203,-0.012438789,-0.087101631,-0.018237169,0.024686891,0.150742189,-0.027586835,0.006531713,0.021869412,-0.142413921,-0.063892602,0.05542157,0.023729632,-0.096391951,-0.023029793,0.081345664,0.01734238,-0.046846549,-0.020304985,-0.043792998,0.00337533,0.027831875,0.059380288,0.012378801,-0.042048169,0.018814107,0.13028858,0.095314369,0.068813322,0.017966348,0.079281553,-0.035477549,0.048397132,-0.030582937,-0.062499575,-0.008233299,-0.010827434,-0.034374298,-0.025153647,0.009025769,-0.047094468,0.104421399,0.07430426,0.059064149,0.089780905,-0.142025308,0.038835502,0.042048354,-0.122035059,0.016005177,0.059594243,0.008186078,-0.01929998,0.040665872,0.042113403,0.027089837,0.01162731,0.033277491,-0.044919262,0.036791786,-0.024403938,-0.123093603,0.068686084,-0.0818942,0.038647322,-0.080326996,0.008430102,-0.050548498,-0.098944764,-0.000834094,-0.022910529,0.006637383,-0.028234743,0.043931042,-0.025728675,-0.059650985,0.026939919,0.064883139,0.023693654,0.073330185,-0.086541573,-0.043295959,0.025253372,0.04454365,-0.015859547,-0.058917525,0.001109812,-0.091202584,0.07434751,-0.051231075
373,0.028375934,-0.054875277,0.001441397,-0.051894491,0.155647185,-0.06292346,0.056890846,0.075048778,0.039501756,0.090436607,-0.095800669,0.04912624,-0.000023067,0.003074126,0.036557757,-0.053789833,0.078917629,0.060044542,0.097232802,-0.0427112,0.072209927,0.045875208,-0.007043202,0.004560868,0.010557583,-0.016484848,0.023675759,-0.004431296,-0.009255814,0.017454375,0.032106615,-0.008360496,0.003879702,0.092947087,-0.02545322,0.084636306,-0.049304905,0.012091202,0.023058389,-0.055313828,-0.151541364,0.0236117,0.082450201,0.106630697,0.023130122,0.060045286,-0.048532022,-0.042550913,-0.007496527,0.027095025,-0.037843996,-0.016101989,-0.006046402,0.144017515,0.045141323,0.07349145,0.109677444,-0.091241464,-0.008307109,0.012271745,0.074424543,0.102485007,-0.022848085,-0.048381653,-0.10891609,0.220142798,-0.073943882,-0.010308624,0.01511207,-0.005987886,0.021006374,0.011752302,0.025851027,0.019463862,0.081287111,-0.011990481,0.023606858,-0.060340624,-0.114707311,0.078395223,-0.016481914,-0.009941221,0.077918179,-0.008061254,0.038944499,0.118047304,0.016100255,0.071383745,0.062113993,0.014025753,-0.026091642,-0.026243361,0.081172806,0.007527279,0.101944904,0.076488811,-0.032192212,0.035465842,0.036271594,-0.034124914,-0.065823465,0.102214976,0.11327775,0.067492843,0.028011476,0.104711276,-0.057772503,0.075998838,-0.100730092,-0.011363757,-0.108727065,-0.033009907,-0.050311486,0.158364158,-0.020567692,-0.005845332,-0.099849365,-0.014412509,-0.000471486,-0.089743456
374,-0.031001782,-0.006589014,-0.022233087,0.11406304,0.049048876,-0.032401287,0.002148278,-0.112914453,0.087874437,-0.044435227,-0.055702444,0.000210502,-0.081353875,0.028963853,-0.036848774,0.007498728,0.052785799,0.075693453,0.026449569,0.129521995,0.026251599,-0.013632227,0.028814149,-0.025470323,-0.075454017,-0.032079405,0.088298283,-0.104972614,-0.019472334,-0.016309893,0.115044205,0.022582429,-0.018970966,0.100198448,0.095002041,0.148787953,0.008142161,-0.001229152,0.050041451,-0.060918979,-0.045235077,-0.043071219,0.024054742,0.029960622,-0.051832235,0.018542631,0.004593049,0.024348748,-0.088445648,0.013684559,0.065144383,0.027282572,0.070570355,-0.037899534,-0.041970177,0.052513115,0.086131078,0.126621261,-0.049654106,0.05960716,0.017173102,0.003007747,0.032599968,0.019290704,-0.018307211,0.170135409,-0.005951463,0.024204203,-0.014477598,0.033727423,-0.047426573,0.004625168,0.149669943,-0.085659853,0.185810671,-0.088298443,0.031471029,0.06920315,-0.130914039,0.067078574,-0.038393931,0.041464075,-0.043385826,-0.039965668,0.081838582,0.066998226,0.033993416,0.04713482,-0.02116141,-0.078675007,-0.063744168,-0.107997403,0.121123468,0.032195604,0.050216776,0.080670103,-0.022740367,0.049053868,-0.099353632,0.074606573,0.036443303,-0.029481324,-0.042951926,-0.008371326,0.073978447,0.078954073,-0.03021028,-0.056522332,-0.082399112,-0.059424999,0.004848208,-0.049625674,-0.022824811,0.117176691,-0.142418327,-0.122068777,-0.034077166,0.034163397,0.002223369,0.065254257
375,-0.03188538,0.077818533,-0.00726057,0.002137861,0.087799936,0.021170999,0.186503647,-0.009786004,0.010207924,0.093150958,0.06411008,-0.077954705,0.030442231,0.019651019,0.161758887,0.036619147,0.171225341,0.153425979,0.044634881,0.107200469,0.090269688,0.04562391,-0.077084349,0.051523923,0.032539808,0.027601517,0.065281117,0.002384769,0.034944803,-0.072770928,0.141281535,0.023499854,-0.059521524,0.216682817,-0.026349306,0.033953516,-0.015449206,0.046649919,0.031882578,-0.067027784,-0.052829647,-0.052337412,0.123913538,-0.090879358,-0.01134664,0.076285415,-0.049626266,-0.022445687,0.087043843,0.016580672,-0.043440359,0.110478699,0.172420832,0.074060424,0.020222978,-0.016276842,0.062321974,0.117200568,-0.052817775,-0.007178387,-0.014544882,-0.029533742,0.002758563,-0.055301294,0.000570955,0.195052657,-0.058464719,0.086084188,0.000587159,-0.079094361,-0.027153185,0.184949618,0.064047698,0.030521562,0.195340097,-0.057193624,0.000251217,0.011796583,-0.154079954,0.040120701,0.044695152,0.014885722,0.03373654,0.091912329,0.068961539,0.04700231,-0.020719109,-0.04849529,-0.040776778,0.081678579,0.016700323,-0.045843809,0.100662205,0.029626167,-0.032641885,0.070953422,-0.063562261,0.056651827,-0.067499982,0.023086682,0.00527759,0.073121203,0.091243102,-0.016567804,0.081689823,-0.004527679,0.012788851,-0.076805529,0.01159645,0.02197442,-0.028802234,-0.07867152,-0.004408457,0.01486078,-0.116251578,-0.069810754,0.034635287,-0.031598279,0.00492682,-0.090659885
376,0.036664083,-0.098718811,0.151178467,-0.01503421,0.04863364,-0.134549029,0.133735737,-0.065651769,0.008797491,0.051522363,-0.099926267,-0.05808761,0.012900529,-0.03323067,0.075189762,0.053611449,0.197943465,0.079761695,0.108933942,0.010921518,0.111064215,-0.034340327,0.065978534,0.093649257,-0.006131797,-0.105616536,0.070062661,0.079956967,0.014026743,-0.056751316,0.107975951,-0.152145893,-0.105821491,0.120284247,0.01089672,0.140084321,-0.13331608,0.064729927,0.051193926,-0.137996949,-0.128258187,0.046413058,0.07988731,0.104834881,-0.064063918,0.060130737,-0.143157625,0.065953197,0.13356779,0.103106035,-0.123007695,0.120990798,0.044127303,-0.054102125,-0.055125554,0.041540295,0.124740592,0.072766268,0.049716551,-0.124088647,-0.084122063,0.01806262,0.001970614,-0.040604318,0.001759251,0.035284497,-0.006804522,0.096805539,-0.051968583,-0.104231366,-0.053426405,0.000475706,0.038067868,-0.072560704,0.325896548,-0.077534521,-0.028829528,-0.008565948,-0.216678287,-0.028629206,-0.012681078,-0.004098443,-0.054795329,0.030012202,-0.007409501,0.171572044,-0.009644585,-0.075434086,-0.078103866,0.090098562,-0.011459623,-0.089308454,0.142240202,-0.003882731,-0.046177053,-0.160555912,-0.098476291,0.080612271,-0.062120027,0.030522212,-0.098016752,0.092718338,0.11701266,0.0651689,0.092356347,-0.027403754,0.084574801,0.012329595,-0.005640557,-0.13178667,-0.043820556,-0.061353659,0.005840333,0.023992517,-0.098687789,-0.03337581,-0.098205985,-0.024415551,-0.007412868,-0.083960839
377,-0.003236886,-0.013925655,0.077757009,0.00795464,0.002458585,0.018790887,0.041278622,-0.116791738,0.018062743,0.033919296,-0.046927643,0.043339228,0.152299037,0.040019995,0.112962488,-0.058510766,0.116475043,0.047385539,-0.005466582,0.116831038,0.085974087,-0.02951003,-0.070712117,0.047678066,-0.001673181,0.010320103,0.053333024,0.11575508,-0.065259653,-0.005858241,0.091786983,-0.079272876,-0.017820287,0.073404315,-0.00756272,-0.026168594,-0.10568852,0.07137976,0.033835511,0.018490362,-0.009760099,0.051664262,0.050857385,-0.076420436,-0.014577317,0.193493703,-0.017057608,0.005314732,-0.060504477,-0.028593551,0.008372608,0.060652931,0.030806557,-0.011261456,0.019570609,0.034008864,0.119300838,0.13466847,-0.04041472,0.086237556,-0.034851046,0.068053876,0.011269656,-0.081826097,-0.01820934,0.10184403,-0.020707779,0.149056298,0.033878067,-0.026234507,-0.043199797,-0.002299268,0.036622525,-0.035641844,0.110674222,-0.123248204,0.045155205,-0.002125821,-0.024664302,-0.006129242,0.04945702,-0.042987761,-0.060324429,0.031703979,-0.030640362,0.012877663,-0.063059646,-0.002094808,-0.151730282,-0.052198939,0.020253926,-0.046103347,0.012320073,0.018553145,0.116187166,0.02417125,-0.008685548,0.095139502,-0.033419738,-0.041100841,0.048679558,0.054431005,0.16773947,0.030526426,0.017516663,-0.033700392,0.005870055,0.062834274,0.005885121,0.034834295,-0.097055382,-0.04920691,0.084203889,0.007415942,-0.005394709,0.003199068,-0.050922631,-0.009151785,0.058856885,-0.010679513
378,-0.107854378,-0.001482718,-0.007913464,0.05669994,0.063264104,-0.057058518,0.090627572,0.037226955,-0.006283765,0.065842262,-0.105004228,0.050775266,0.102473818,-0.043162571,0.067402808,-0.015816331,0.280560213,0.056517683,0.082387387,0.059508194,-0.058927485,-0.005854177,-0.049155584,-0.015937446,0.001816228,-0.053468836,0.160522014,-0.015530581,-0.016937941,-0.12257311,-0.039114418,0.005915634,-0.168722486,0.075753282,-0.015975252,0.064393242,-0.1054193,-0.036900837,0.040727339,-0.14542083,-0.031292825,0.045961865,0.015204609,0.031346352,0.0124797,0.071080377,-0.066460257,0.053250229,-0.015366601,-0.017289337,-0.055919188,0.091856761,0.089129652,-0.034411843,-0.045742967,0.029733992,0.110045234,0.034497158,0.102953829,0.13863296,0.090541891,0.044145484,-0.057023971,0.076121001,0.031250385,0.030440123,0.040641287,0.001927025,0.044632171,-0.029723075,-0.029487403,0.177922515,0.086016477,-0.053445419,0.119998109,-0.121905634,-0.011069627,-0.030202387,-0.059022226,0.014605829,-0.016456311,-0.002632961,-0.031627819,0.021730596,0.005823474,0.070892543,-0.045081756,0.069824959,-0.105189653,-0.074857808,-0.031717414,-0.050146593,0.071414463,0.041486038,-0.008574913,0.045420791,-0.065461203,0.033880659,-0.059760257,0.022391621,-0.020714127,0.048942183,0.10802838,0.102641883,0.092787896,-0.058216849,0.066733108,0.08339629,-0.029323423,0.010065161,-0.086829129,-0.020068148,0.068418134,0.14465668,-0.059573595,-0.089304858,-0.120137721,-0.025782588,0.046829404,-0.041251452
